year,month,long,neutral,short,strategy,rf,mkt_rf,cumul_strategy,cumul_market,cum_return,running_max,drawdown
2021,11,-0.015916183922,-0.03192726809373073,-0.172274053456,0.156357869534,0.0,-0.008334,0.6381485243811501,1.4135900532180574,0.6381485243811501,0.965443141582,0.3390097283870457
2021,12,0.068687242558,0.042881424987179485,-0.09345995861,0.16214720116800002,0.0001,0.043613,0.7416225215390428,1.4752409562090565,0.7416225215390428,0.965443141582,0.23183200584572894
2022,1,-0.0394449248,-0.06492909925929292,-0.218404322178,0.17895939737799998,0.0,-0.052585,0.8743428410756228,1.3976654105268032,0.8743428410756228,0.965443141582,0.09436112452681356
2022,2,-0.000177525439999999,0.0025307534766999995,-0.009823206219999998,0.009645680779999999,0.0,-0.031361,0.8827764730129165,1.353833225587272,0.8827764730129165,0.965443141582,0.08562562103204097
2022,3,0.005419119304,0.0182960054006006,-0.006758617381999997,0.012177736685999998,0.0001,0.035773,0.8935266924538636,1.4022639015662055,0.8935266924538636,0.965443141582,0.07449061061254436
2022,4,-0.0175547542,-0.07908788433426853,-0.229574962666,0.212020208466,0.0001,-0.087957,1.082972408057867,1.278924975576147,1.082972408057867,1.082972408057867,0.0
2022,5,0.01941502546,0.00787260959800995,-0.116301083652,0.135716109112,0.0003,5.3e-05,1.229949209555134,1.2789927585998526,1.229949209555134,1.229949209555134,0.0
2022,6,-0.061825193384,-0.09278002991154437,-0.113300862232,0.051475668848000006,0.0006,-0.08392,1.2932616677660536,1.171659686298153,1.2932616677660536,1.2932616677660536,0.0
2022,7,0.08318932106,0.09518112434299804,0.158793225594,-0.075603904534,0.0008,0.091116,1.1954860360987871,1.2784166302748954,1.1954860360987871,1.2932616677660536,0.07560390453400012
2022,8,-0.024196806969999998,-0.031287505717729085,0.023560567132000002,-0.047757374102,0.0019,-0.04244,1.1383927622391004,1.2241606284860287,1.1383927622391004,1.2932616677660536,0.11975063468359792
2022,9,-0.07655409488,-0.09436792603254204,-0.1304561614,0.053902066519999986,0.0019,-0.093396,1.199754484635199,1.1098289224279476,1.199754484635199,1.2932616677660536,0.07230337484012528
2022,10,0.10852848288,0.09604805717029703,-0.029870874896,0.138399357776,0.0023,0.079863,1.3657997347975865,1.1984631896598108,1.3657997347975865,1.3657997347975865,0.0
2022,11,0.064157808616,0.052188386377967806,-0.014837598520000004,0.078995407136,0.0029,0.053753,1.4736916409141627,1.2628841814935945,1.4736916409141627,1.4736916409141627,0.0
2022,12,-0.04216842613,-0.058957197485714284,-0.101488412646,0.059319986516000005,0.0033,-0.058971,1.5611110091819327,1.1884106384267357,1.5611110091819327,1.5611110091819327,0.0
2023,1,0.09599804199199999,0.08098714100332294,0.116686275702,-0.020688233710000017,0.0035,0.061753,1.5288143797767229,1.2617985605815019,1.5288143797767229,1.5611110091819327,0.02068823371000006
2023,2,-0.018091781300000002,-0.026214852887261147,-0.034867175722,0.016775394422,0.0034,-0.026112,1.5544608439955026,1.2288504765675976,1.5544608439955026,1.5611110091819327,0.004259892568379886
2023,3,-0.029188028102,-0.018532979419206008,-0.039795571554,0.010607543452,0.0036,0.035052,1.5709498549426175,1.271924143472245,1.5709498549426175,1.5709498549426175,0.0
2023,4,-0.012072665041999999,-0.009823709167678957,-0.025040157114,0.012967492072000002,0.0035,0.014642,1.5913211347320955,1.2905476567809657,1.5913211347320955,1.5913211347320955,0.0
2023,5,0.0052247850960000005,-0.027286702472299466,0.0004069332359999998,0.004817851860000001,0.0036,0.002482,1.5989878842209218,1.2937507960650962,1.5989878842209218,1.5989878842209218,0.0
2023,6,0.08551421808800001,0.08010043716024577,0.063837275246,0.021676942842000016,0.004,0.064728,1.6336490531922292,1.3774926975927977,1.6336490531922292,1.6336490531922292,0.0
2023,7,0.032364874689999996,0.0377204204201923,0.070469125122,-0.038104250432000004,0.0045,0.031139,1.5714000805513928,1.4203864427031399,1.5714000805513928,1.6336490531922292,0.03810425043200005
2023,8,-0.05070859620399999,-0.03649949046134636,-0.089401342002,0.038692745798000014,0.0045,-0.017716,1.6322018644151246,1.3952228764842112,1.6322018644151246,1.6336490531922292,0.0008858627097886318
2023,9,-0.06750477032800001,-0.05541668558004362,-0.07424997114199999,0.006745200813999985,0.0043,-0.048719,1.64321139375959,1.327249013164777,1.64321139375959,1.64321139375959,0.0
2023,10,-0.07659580596599999,-0.05508316761644592,-0.066085200018,-0.01051060594799999,0.0047,-0.02198,1.625940246310519,1.2980760798554152,1.625940246310519,1.64321139375959,0.010510605948000018
2023,11,0.157952945224,0.08903404662535676,0.066194702356,0.091758242868,0.0044,0.089179,1.7751336663203352,1.413837206580841,1.7751336663203352,1.7751336663203352,0.0
2023,12,0.096827046036,0.0810090808650334,0.11504710387,-0.018220057834000006,0.0043,0.044229,1.7427906282568981,1.4763698123907052,1.7427906282568981,1.7751336663203352,0.018220057834000047
